"OSISOFT, LLC.","OSISOFT, LLC",us_de,4718889,[],"INCORPORATING SERVICES, LTD","3500 S DUPONT HWY, DOVER, DE, 19901",[],[],,,,,,90.0,False,http://opencorporates.com/companies/us_de/4718889,
"OLMECA MAYA CONSTRUCCIONES, S.A. DE C.V.","OLMECA MAYA CONSTRUCCIONES, S.A. DE C.V.",mx,1417287,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1417287,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1417287
JESUS ALBERTO ALTAMIRANO ALVAREZ,nomatch
"THOMSON REUTERS DE MEXICO, S.A. DE C.V.",THOMSON REUTERS DE MEXICO SA DE CV,mx,2052397,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2052397,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2052397
"GRUPO ARQUIGRAFICS, S.A. DE C.V.","GRUPO ARQUIGRAFICS, S.A. DE C.V.",mx,1821179,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1821179,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1821179
"KOL-TOV, S.A. DE C.V.",nomatch
"INGENIERIA CONSTRUCCIONES Y SERVICIOS ASOCIADOS, S.A. DE C.V.",nomatch
HERNANDEZ GARCIA ELIAS,nomatch
"SERVICIOS PETROLEROS DEL GOLFO, S.A. DE C.V.",nomatch
"CORPORATIVO SYF, S.A. DE C.V.",nomatch
"SERVICIOS Y PROVEEDURIA INDUSTRIAL, S.A. DE C.V.",nomatch
MUJICA VILAR JOSE RAUL,nomatch
"CONSORCIO EMPRESARIAL LAT, S.DE R.L. DE C.V.",nomatch
"SEÑALINE, S.A. DE C.V.",nomatch
HYTORC DIV. OF UNEX CORPORATION,nomatch
"INGENIEROS EN SISTEMAS Y TELECOMUNICACIONES, S. A. DE C.V.","INGENIEROS EN SISTEMAS Y TELECOMUNICACIONES, S.A DE C.V",mx,2071785,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2071785,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2071785
CONTROL FLOW INC,"CONTROL FLOW, INC.",us_ok,2300306685,[],RON SHOTTS,"CONTINENTAL FED BLDG #1250
OKC OK 73102",[],[],,"CONTROL FLOW, INC.",us_tx,https://opencorporates.com/placeholders/3314710,False,60.0,False,http://opencorporates.com/companies/us_ok/2300306685,https://www.sos.ok.gov/corp/corpInformation.aspx?id=2300306685
"BARMEX,S.A.DE C.V.",BARMEX SA DE CV,mx,17834,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/17834,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=17834
"INSTRUMENTACIÓN Y AUTOMATIZACIÓN INDUSTRIAL DE MÉXICO, S.A. DE C.V.",nomatch
"LLEGAR EOR INTERNACIONAL,",nomatch
"CONSTRUCCIONES Y SERVICIOS ZARE, S.A. DE C.V.",nomatch
"SERVICIOS INDUSTRIALES Y DE COMERCIALIZACION DE MEXICO, S.A. DE C.V.",nomatch
"TRACTORREFACCIONES DE COATZACOALCOS,S.A. DE C.V.",nomatch
MARTIN GILBERTO CHAVEZ SOSA,nomatch
ARMANDO JESUS ESTRELLA UC,nomatch
ALBERTO CEBALLOS RODRIGUEZ,nomatch
"SONTAG INGENIERIA, S.A. DE C.V",nomatch
"CORPORATIVO CONSULTOR DEL SURESTE, S.A. DE C.V.",nomatch
"GISLA MÉXICO, S.A. DE C.V.",nomatch
LAURA RAMIREZ VENTURA,nomatch
"AIMAX SERVICES, S.A. DE C.V.",nomatch
"MULTISERVICIOS CARBONELL Y ASOCIADOS, S.A. DE C.V.",nomatch
"SUMINISTROS ORION, S.A. DE C.V.",nomatch
"OBRA RESIDENCIAL, INDUSTRIAL Y SERVICIOS PACHECO, S.A. DE C.V.",nomatch
"POCOMAR, S.C.",POCOMAR SC,mx,142691,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/142691,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=142691
MIGUEL AGUILAR ALONSO,nomatch
"COMERCIALIZADORA TROY, S.A. DE C.V.",nomatch
IMPORTACIONES Y SUMINISTROS PARA LABORATORIO S.A. DE C.V.,IMPORTACIONES Y SUMINISTROS PARA LABORATORIO S.A. DE C.V.,mx,1887190,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1887190,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1887190
LANDERO ANTONIO TANIA GUADALUPE,nomatch
"ARCYA, SRL",nomatch
GONZALEZ SIMON RODOLFO IGNACIO,nomatch
CRISTELL MARCELA CORDOVA CORNELIO,nomatch
"CORPORACIÓN ITAIPU, S.A DE C.V.",nomatch
"OVARRO SEGURIDAD FUNCIONAL OPERATIVA, S.C.",nomatch
GOULDS PUMPS INC.,"GOULDS PUMPS, INC.",pa,229303,[],MYRNA VICTORIA LARA,,[],[],,,,,False,80.0,False,http://opencorporates.com/companies/pa/229303,https://www.registro-publico.gob.pa/scripts/nwwisapi.dll/conweb/MESAMENU?TODO=SHOW&ID=229303
"CODACE, S.A. DE C.V.",CODACE S.A DE C.V,mx,1931534,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1931534,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1931534
"ECONFORT, S.A. DE C.V.",nomatch
CARLOS MANUEL MOJICA CONTRERAS,nomatch
ABEL VALDIVIA NUÑEZ,nomatch
"QUIMICA Y SERVICIOS MAHER, S.A. DE C.V.",nomatch
"VERIFICENTRO FRANSAR, S.A. DE C.V.",nomatch
"VANTECH COMPANY, S.A. DE C.V.","VANTECH COMPANY, S.A. DE C.V.",mx,2014409,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2014409,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2014409
"GASOLINERIA LOS VENADOS DE POZA RICA DE HIDALGO, VERACRUZ, S.A. DE C.V.",nomatch
"PUNTO DE APOYO, S.A. DE C.V.",nomatch
"DIMESUR, S.A. DE C.V.",DIMESUR SA DE CV,mx,1952165,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1952165,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1952165
"OUTSOURCING, PROVEEDURÍA INDUSTRIAL Y SOFTWARE DEL SURESTE, S.A. DE C.V.",nomatch
"ALESSO, S.A. DE C.V.",ALESSO S.A. DE C.V.,mx,2090464,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2090464,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2090464
"COMPAÑÍA INYSUES, S.A. DE C.V.",nomatch
"BENTLY NEVADA, INC","BENTLY NEVADA, INC.",us_hi,41607F1,[],,,[],[],,,,,False,90.0,False,http://opencorporates.com/companies/us_hi/41607F1,https://hbe.ehawaii.gov/documents/business.html?fileNumber=41607F1
"GRUPO INDUSTRIAL Y DE SERVICIOS DEL SURESTE, S.A. DE C.V.",GRUPO INDUSTRIAL Y DE SERVICIOS DEL SURESTE S.A. DE C.V.,mx,2229962,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2229962,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2229962
"PETRO MAR DEL GOLFO, S.A. DE C.V.",nomatch
"COMERCIAL INDUSTRIAL DE COATZACOALCOS, S.A. DE C .V.",nomatch
"ABC AEROLINEAS, S.A. DE C.V.","ABC AEROLINEAS, S.A. DE C.V.",mx,2128538,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2128538,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2128538
JOSUE DANIEL MONFORT SOLANO,nomatch
GUTZAR S.A. DE C.V.,nomatch
"HIELERA Y PURIFICADORA DE NARANJOS, S.A. DE C.V.",HIELERA Y PURIFICADORA DE NARANJOS S.A DE C.V,mx,2551291,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2551291,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2551291
"POWER-FLOW INTERNATIONAL SALES,INC.",POWER-FLOW INTERNATIONAL SALES INC.,us_de,936508,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,,,,,80.0,False,http://opencorporates.com/companies/us_de/936508,
"IMPERIO AUTOMOTRIZ DE VERACRUZ, S.A. DE C.V.","IMPERIO AUTOMOTRIZ DE VERACRUZ, S.A. DE C.V.",mx,2000211,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2000211,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2000211
OSORIO ROMERO ZAIRA GUADALUPE,nomatch
"GRUPO FABRIL DE LA MODA, S.A. DE C.",GRUPO FABRIL DE LA MODA S.A DE C-V,mx,1946777,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/1946777,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1946777
IGNACIO ROMERO HERRERO,nomatch
"SERVICIOS INTEGRALES TECNICOS Y ECOLOGICOS, S.A. DE C.V.",nomatch
GARCIA LOPEZ JOSE MANUEL,GARCIA LOPEZ JOSE MANUEL,mx,786584,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/786584,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=786584
"INTERCABLE, S.A. DE C.V.",nomatch
CLAUDIA DE LA FUENTE GÓMEZ,nomatch
PGOSA SA DE CV,nomatch
"CONSULTORES EN INNOVACIÓN, DESARROLLO Y ESTRATEGIA APLICADA, S.C.",nomatch
"GASOLINERA FOY DE PAPANTLA, S.A. DE C.V.",nomatch
CARLOS JAVIER REYNA LEDEZMA,nomatch
"HUMYFLO, S.A. DE C.V.",nomatch
"FLUID CONTROL MEXICO, S. DE R.L. DE C.V.",FLUID CONTROL MEXICO S DE RL DE CV,mx,2719709,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2719709,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2719709
"SERVICIOS Y SUMINISTROS MULTIPLES ANTARES, S. DE R.L. DE C.V.",nomatch
"LH OIL, S. DE R.L. DE C.V.",nomatch
"TELEFONIA Y CONECTIVIDAD EN INFORMATICA, S.A.","TELEFONIA Y CONECTIVIDAD EN INFORMATICA, S.A. TYCSA",mx,2243261,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2243261,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2243261
RECO AIRES S. DE R.L. D C.V.,nomatch
"K & K REPAIR SERVICE, S.A. DE C.V.",nomatch
"ABASI SERVICIOS INTEGRALES, S.A. DE C.V.",nomatch
"ALTUS TRADE, S.A. DE C.V.",nomatch
RANULFO GASGA LOPEZ,nomatch
"GEODESICA MEXICANA, S.A. DE C.V.",nomatch
"BOMBAS Y CONTROL DE FLUIDOS, S.A. DE C.V.","BOMBAS Y CONTROL DE FLUIDOS, S.A. DE C.V.",mx,21197,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/21197,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=21197
CORTES TELLO MARLENY,nomatch
"QUALITY CONTROL AND INSPECTION, S.A. DE C.V.",nomatch
HILARIO QUIROS ARELLANO,nomatch
"RADIO, TELECOMUNICACIONES Y ELECTRÓNICA, S.A. DE C.V.",nomatch
ENERGY SOLUTIONS INTERNATIONAL,ENERGY SOLUTIONS INTERNATIONAL LTD,gb,02766842,[],,,[],"[{'company_name': 'LICENERGY LTD', 'end_date': '2000-04-28', 'start_date': '1998-01-20'}, {'company_name': 'LICCONSULT (UK) LIMITED', 'end_date': '1998-01-20', 'start_date': '1993-01-07'}, {'company_name': 'SILVERBOND LIMITED', 'end_date': '1993-01-07', 'start_date': '1992-11-23'}]",,EMERSON ELECTRIC CO.,us_mo,https://opencorporates.com/companies/us_mo/00005170,False,71.0,False,http://opencorporates.com/companies/gb/02766842,https://beta.companieshouse.gov.uk/company/02766842
"DIFUSION DINAMICA COMUNICATIONS, S.A. DE C.V.",nomatch
FRANCISCO ISRAEL HERNÁNDEZ VERGARA,nomatch
ARELI CARMONA CHAVEZ,nomatch
GUIDO GAMALIEL MORALES MOTA,nomatch
"GRUPO INNOVAERA, S.A. DE C.V.",nomatch
"ARES SURESTE, S.A. DE C.V.",nomatch
"COMSITAB, S.A. DE C.V.",nomatch
"ADVANCED EQUIPMENTS AND COMPONENTS MEXICO, S.A. DE C.V.",ADVANCED EQUIPMENTS AND COMPONENTS MEXICO SA DE CV,mx,2709067,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2709067,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2709067
"GRUPO CAJURA, S.A. DE C.V.",GRUPO CAJURA S.A. DE C.V.,mx,1762631,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1762631,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1762631
"WESCO DISTRIBUTION DE MEXICO, S. DE R.L. DE C.V.",WESCO DISTRIBUTION DE MEXICO S DE RL DE CV,mx,2216805,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2216805,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2216805
MAGNETROL INTERNATIONAL INC.,"MAGNETROL INTERNATIONAL, INCORPORATED",us_de,849362,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,,,,,80.0,False,http://opencorporates.com/companies/us_de/849362,
NEC DE MEXICO S.A. DE C.V.,NEC DE MEXICO SA DE CV,mx,1230594,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1230594,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1230594
"COMPUCOPIAS, S.A. DE C.V.",COMPUCOPIAS S.A DE C.V,mx,2750335,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2750335,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2750335
"CONSTRUCCIONES DEL TAJÍN, S.A. DE C.V.","CONSTRUCCIONES DEL TAJIN, S.A DE C.V.",mx,906759,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/906759,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=906759
"TERMOGRAFIA E INSPECCIONES EN NDT, S.A. DE C.V.",TERMOGRAFIA E INSPECCIONES EN NDT S.A. DE C.V.,mx,2721228,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2721228,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2721228
"MGP INSTRUMENTS, INC.","MGP INSTRUMENTS, INC.",us_fl,F03000005919,[],KEITH SPERO,"8045 GREEN PINES TERRACE, SPRING HILL, FL 34606",[],[],,"MGP INSTRUMENTS, INC.",us_de,https://opencorporates.com/placeholders/5012924,True,40.0,False,http://opencorporates.com/companies/us_fl/F03000005919,
"SUMINISTROS Y CONSUMIBLES PARA LA INDUSTRIA PETROLERA, S.A. DE C.V.",nomatch
"TSE SERVICES, S.A. DE C.V.",nomatch
"CONTROL ICT, S.A. DE C.V.",nomatch
"F G ELECTRICAL REPRESENTATIVES, S.A. DE C.V.",nomatch
"MERRICK ADVANCED PHOTOGRAMMETRY OF THE AMERICAS, S. DE R.L. DE C.V.",MERRICK ADVANCED PHOTOGRAMMETRY OF THE AMERICAS S. DE R.L. DE C.V.,mx,2578632,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2578632,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2578632
"R.L. COMUNICACIONES, S.A. DE C.V.",RL COMUNICACIONES SA DE CV,mx,2633909,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2633909,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2633909
"CORPORATIVO DE VALVULAS DA-SA, S.A. DE C.V.",nomatch
IMPORTACIONES Y SERVICIOS ORION S. DE R.L.,nomatch
"HAULOTTE MEXICO, S.A. DE C.V.",nomatch
"GRUPO INDUSTRIAL MAQUINAS DE LIMPIEZA, S.A. DE C.V.","GRUPO INDUSTRIAL MAQUINAS DE LIMPIEZA, S.A. DE C.V.",mx,1836435,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1836435,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1836435
"AMERICAN BEST CONVERSION, S.A. DE C.V.",nomatch
"GESTION HILCO ACETEC, S. DE R.L. DE C.V.",GESTION HILCO ACETEC S DE RL DE CV,mx,2071290,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2071290,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2071290
"COTINAVEC EL MISTERIO, SAPI",nomatch
"AGENCIA MARITIMA VITE, S. DE R.L. DE C.V.",nomatch
"STRATASCAN MEXICO, S.A. DE C.V.",nomatch
OILPATCH ENTERPRISES INT. S. DE R.L. DE C.V.,nomatch
"GAS BANDERAS, S.A. DE C.V.",GAS BANDERAS SA. DE C.V GAS BANDERAS,mx,2367611,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2367611,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2367611
"MTTM SERVICIOS PETROLEROS, S. DE R.L. DE C.V.",nomatch
"NAVIERA LUCERO, S.A. DE C.V.",nomatch
"ALIMENTOS LOZ CAR, S.A. DE C.V.","ALIMENTOS LOZ-CAR, SA DE CV",mx,1726302,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1726302,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1726302
UNIVERSIDAD AUTÓNOMA DE COAHUILA,nomatch
COMPAÑIA PERFORADORA MEXICO S.A.P.I. DE C.V.,nomatch
"WEATHERFORD LABORATORIES DE MEXICO, S.A. DE C.V.",nomatch
"APOYO PETROLERO SIGMA, S.A DE C.V.",nomatch
"COMPRESSCO DE MEXICO, S. DE R.L. DE C.V.",nomatch
POWER V S.A. DE C.V,nomatch
CORPORATIVO DE PRODUCTOS Y SERVICIOS LAS ESTACAS S.A. DE C.V.,"CORPORATIVO DE PRODUCTOS Y SERVICIOS LAS ESTACAS, S.A. DE C.V.",mx,1645074,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1645074,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1645074
"GRUPO MACOMAX, S.A. DE C.V.","GRUPO MACOMAX, S.A. DE C.V.",mx,2625800,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2625800,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2625800
"ENDURO MEXICO, S. DE R.L. DE C.V.",nomatch
"CMM INGENIERIA, S.A. DE C.V.","CMM INGENIERIA, S.A. DE C.V.",mx,1935804,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1935804,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1935804
"TUBACERO, S. DE R.L.DE C.V.","TUBACERO, S. DE R.L. DE C.V. TUBACERO",mx,2290860,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2290860,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2290860
PICO MEXICO SERVICIOS PETROLEROS S. DE R.L. DE C.V.,nomatch
"DRILLMEC, INC.",DRILLMEC INDIA PRIVATE LIMITED,in,U11100AP2011PTC076950,[],,,[],[],,,,,False,40.0,False,http://opencorporates.com/companies/in/U11100AP2011PTC076950,
"GRUPO MALAQUIAS, S.A. DE C.V.","GRUPO MALAQUIAS, S.A. DE C.V.",mx,1519093,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1519093,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1519093
GLOBAL TENDER BARGES MEXICO S. DE R.L. DE C.V.,nomatch
"DISEÑO E INGENIERIA EN CONSTRUCCION, S.A DE C.V.","DISEÑO E INGENIERIA EN CONSTRUCCION, S.A. DE C.V.",mx,1292914,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1292914,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1292914
"INTERNATIONAL TUBULAR SERVICES DE MEXICO, S.A DE C.V.",nomatch
"PERKAY, S.A. DE C.V.",nomatch
SAIPEN AMERICA INC.,nomatch
KCA DEUTAG CASPIAN LIMITED,KCA DEUTAG CASPIAN LIMITED,gb,01877963,[],,,[],"[{'company_name': 'KCA CASPIAN LIMITED', 'end_date': '2003-03-05', 'start_date': '1997-01-30'}, {'company_name': 'KCA PERSONNEL SERVICES LIMITED', 'end_date': '1997-01-30', 'start_date': '1985-02-20'}]",,,,,False,91.0,False,http://opencorporates.com/companies/gb/01877963,https://beta.companieshouse.gov.uk/company/01877963
"HARSCO INDUSTRIAL IKG DE MEXICO, S.A. DE C.V.",HARSCO INDUSTRIAL IKG DE MEXICO S.A DE C.V,mx,1019934,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1019934,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1019934
"NDT SOLUTIONS, S.A. DE C.V.",nomatch
GEO-LOGIK S.A. DE C.V.,nomatch
"BAKER HUGHES OPERATIONS MEXICO, S.A. DE C.V.",BAKER HUGHES OPERATIONS MEXICO S.A. DE C.V.,mx,1972253,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1972253,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1972253
"EQUIPOS Y SUMINISTROS AGUA LIMPIA, S.A. DE C.V.",EQUIPOS Y SUMINISTROS AGUA LIMPIA S.A. DE C.V.,mx,1853350,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1853350,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1853350
"SISTINDACEMA TMX, S.A. DE C.V.",nomatch
"MOVENS, S.A. DE C.V.",nomatch
"PRUEBAS NO DESTRUCTIVAS LOBE, S.A. DE C.V.",nomatch
INSTITUTO TECONOLÓGICO SUPERIOR DE LOS RÍOS,nomatch
"TELECOMUNICACIONES Y SERVICIOS DEL NORTE, S.A. DE C.V.","TELECOMUNICACIONES Y SERVICIOS DEL NORTE, S.A. DE C.V.",mx,1651157,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1651157,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1651157
QUALITY CONSTRUCTION COMPANY EAG S.A. DE C.V.,"QUALITY CONSTRUCTION COMPANY EAG, S.A. DE C.V.",mx,2062583,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2062583,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2062583
"APOYO TECNICO OPERATIVO ANIQPAC, S.A. DE C.V.",nomatch
"BLAKE INTERNATIONAL USA RIGS, LLC","BLAKE INTERNATIONAL USA RIGS, LLC",us_de,4502866,[],THE CORPORATION TRUST COMPANY,"CORPORATION TRUST CENTER, WILMINGTON, DE, 19801",[],[],,,,,,90.0,False,http://opencorporates.com/companies/us_de/4502866,
"CONSTRUCTORES INDUSTRIALES ALCADA, S.A. DE C.V.",nomatch
"GRUPO PRECISION CONTROL, S.A. DE C.V.","GRUPO PRECISION CONTROL, S.A. DE C.V.",mx,2046167,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/2046167,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2046167
"CONSTRUCCIONES Y PROYECTOS DE INGENIERIA INDUSTRIAL, S.A DE C.V",nomatch
ESTEBAN RODRIGUEZ AVILA,nomatch
"TECNOLOGIA DEL AMBIENTE, S.A. DE C.",nomatch
"TRABAJOS INDUSTRIALES Y ECOLOGIA, S.A. DE C.V.",nomatch
"CONSULTORIA AMBIENTAL ESTUDIOS Y PROYECTOS, S.A. DE C.V.",nomatch
"OIL SUPLIES DE MEXICO, S.A. DE C.V.",nomatch
"KTODICA SATELITAL, S.A. DE C.V.",nomatch
"GRUPO CARVI DE MEXICO, S.A. DE C.V.","GRUPO CARVI DE MEXICO, S.A.DE C.V.",mx,2034167,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2034167,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2034167
"CONSTRUCCIONES, DISEÑOS Y ARRENDAMIENTOS, S.A. DE C.V.",CONSTRUCCIONES DISEÑOS Y ARRENDAMIENTOS SA. DE CV.,mx,28649,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/28649,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=28649
"TURBORREACTORES,S.A. DE C.V.","TURBORREACTORES, S.A DE C.V. TURBORREACTORES",mx,2372548,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2372548,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2372548
"MULTISERVICIOS INDUSTRIALES DEL GOLFO EN AIRE ACONDICIONADO Y CONSTRUCCIÓN, S.A. DE C.V.","MULTISERVICIOS INDUSTRIALES DEL GOLFO EN AIRE ACONDICIONADO Y CONSTRUCCION, S.A. DE C.V.",mx,1739927,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/1739927,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1739927
"TUBULAR TECHNOLOGY, S.A. DE C.V.",nomatch
"CHET MORRISON CONTRACTORS, S. DE R.L. DE C.V.","CHET MORRISON CONTRACTORS, S. DE RL. DE C.V.",mx,2616818,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2616818,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2616818
"PROYECTOS Y CONSTRUCCIONES FLOR, S.A. DE C.V.",nomatch
"CONSTRUCTORA DIAZ TRINIDAD, S.A. DE C.V.","CONSTRUCTORA DIAZ TRINIDAD, S.A. DE C.V.",mx,1995607,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1995607,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1995607
"NORDUCTOS, S.A. DE C.V.",nomatch
"INGENIERIA ANTICORROSION, S.A. DE C.V.",nomatch
"SERVICIOS Y CONSTRUCCIONES MYT, S.A. DE C.V.",nomatch
"CONSTRUTECNICA ALFA CASA, S.A. DE C.V.","CONSTRUTECNICA ALFA CASA, S.A. DE C.V.",mx,1590753,[],,,[],[],,,,,,90.0,False,http://opencorporates.com/companies/mx/1590753,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=1590753
PROVEEDORA INDUSTRIAL Y DE SERVICIOS DEL GOLFO S.A DE C.V.,nomatch
"EQUIPOS DINAMICOS DE MEXICO, S.A. DE C.V.",EQUIPOS DINÁMICOS DE MEXICO SA DE CV EQUIPOS DINAMICOS DE MEXICO,mx,2447868,[],,,[],[],,,,,,70.0,False,http://opencorporates.com/companies/mx/2447868,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2447868
"PROVEEDOR DE PROYECTOS, OBRAS Y SERVICIOS AGROINDUSTRIALES S.A. DE C.V.",PROVEEDOR DE PROYECTOS OBRAS Y SERVICIOS AGROINDUSTRIALES S.A. DE C.V.,mx,2147782,[],,,[],[],,,,,,80.0,False,http://opencorporates.com/companies/mx/2147782,http://www.siem.gob.mx/siem/portal/consultas/cedDg.asp?siem_id=2147782
